id,lat,lng,address,building_name,capacity,is_closed,notes,shelter_type,shelter_type_he,area_sqm,status,type
87b635f9-7a41-4571-99f5-90a5617730dc,32.9275616,35.5410895,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87be28b1-86f7-4bf9-8262-5183f8df27dc,32.0858147,34.7738202,גרץ 11,"בית אבות ""בית שלום"" - מקלט בחניון",0,False,"המקלט נמצא בחניון בית האבות ""בית השלום"". למקלט 4 כניסות נפרדות שלא מצריכות כניסה לחניון - 2 כניסות מרחוב גרץ 11,13 ו-2 כניסות מהצד השני מרחוב רנ""ק 8. כניסת רכבים לחניון מגרץ 11.",public_shelter,מקלט בשטח חניון,450,פתוח,מקלט בשטח חניון
87be4c06-2d5e-41a5-82b4-e6dfd7a55379,32.3854427,35.0350533,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87c6681a-b885-49a0-bae5-f4eeca947433,32.6499886,35.2859098,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87d6acb0-702c-4bc4-afce-1dbdebfb524c,32.1626825,34.85403,"32.16272, 34.85386",,0,False,Access: public,public_shelter,מקלט,0,פתוח,public_shelter
87d85cef-d960-4dfc-a2f2-c6a23bfb33a7,32.6886342,35.1941597,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87d9e28c-7ed5-4f3e-8b3b-e6a6abde0a05,32.7816399,35.5081135,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87dea728-fc48-4d41-8269-48b65035a024,32.6863936,35.4178226,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87dff6b5-9ebd-4216-89f9-1e4597876b0f,32.3211453,34.9016882,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87e0af15-c04a-4854-86ae-cbdb3ca3aa2b,32.4597634,35.5572668,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87e21a29-b08d-4592-9440-e286bdb3a8a9,32.8307396,35.0557654,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87e95820-1272-4696-9cd9-7ab074e94473,31.505094,34.6425299,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87efd1bc-034c-4d38-ae2e-bf382f4a9a2c,32.1529652,34.9279024,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87f1efd4-3f26-411c-aa93-28fc6b43c2c0,32.7821499,35.526367,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87f5f8fc-1673-4dd6-af68-addeb5bce6fc,31.7300614,34.7421185,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
87f89a15-9dd7-477b-acb2-1b38302d228a,31.3105918,34.4001403,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88016096-9904-4328-b064-4abffb8ffacf,31.7388802,35.2179344,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8803e6d4-cced-4976-8bc8-8eb3674f50a0,32.6755777,35.2443066,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88167113-8167-4fbd-82c2-687ea558f345,32.0720247,34.7725446,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
881a4ff1-7717-4ee7-86ad-64833b94afbc,31.8161685,34.7291957,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
881c7195-1e12-454d-a9eb-f0ed6ca40528,31.8008703,34.9726298,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
881e577e-7eca-4038-ad95-48d2f115a01a,31.753742,35.193159,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8820f9c5-d3c6-4a69-ada0-b01bf975a36d,31.782612,35.212305,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
882e2782-9d22-43bd-9fb3-146b941fa236,32.6884347,35.6042639,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8836abfb-714f-4eb4-99f3-96ec97bfb3de,31.3988158,34.5946832,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8838e85a-d015-4046-b87a-364ed74594ed,30.9057266,34.394391,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
884086fd-0d61-4ca9-8fae-428ad9ed68b2,31.7901463,35.1457733,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8843b11d-8e25-4fc8-b9fc-136dd939d9d6,32.032019,34.8951271,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8851dcdd-2329-4e93-a951-3c9105221016,31.4834133,34.5316432,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88547772-1c5d-4c42-880c-c9c2229c2675,31.2723303,34.809553,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8859c262-ea2a-4c65-b41c-bd6baf4ac8f3,32.5029261,34.9223929,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8859c421-c60e-494d-9cbb-e97b306e3769,32.1355063,34.8529313,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
885b29da-4803-4453-b29a-21e7d45cb3c7,32.9568232,35.4582256,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
885d39a2-e785-4d22-8dfb-061ed154eaa0,31.2554729,34.8086475,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
